22-12-2023 01:03:30.524 [main] INFO  o.s.c.c.c.ConfigServicePropertySourceLocator.getRemoteEnvironment - Fetching config from server at : http://localhost:8888
22-12-2023 09:10:32.625 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:32.626 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:32.626 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:32.640 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver.<init> - Exposing 1 endpoint(s) beneath base path '/actuator'
22-12-2023 09:10:33.545 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration.restTemplateDiscoveryClientOptionalArgs - Eureka HTTP Client uses RestTemplate.
22-12-2023 09:10:33.623 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger.logWarning - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
22-12-2023 09:10:33.654 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory.create - Setting initial instance status as: STARTING
22-12-2023 09:10:33.745 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:33.746 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-1, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:33.746 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:33.788 [main] INFO  c.netflix.discovery.DiscoveryClient.<init> - Initializing Eureka in region us-east-1
22-12-2023 09:10:33.798 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver.getClusterEndpoints - Resolving eureka endpoints via configuration
22-12-2023 09:10:33.830 [main] INFO  c.netflix.discovery.DiscoveryClient.fetchRegistry - Disable delta property : false
22-12-2023 09:10:33.830 [main] INFO  c.netflix.discovery.DiscoveryClient.fetchRegistry - Single vip registry refresh property : null
22-12-2023 09:10:33.831 [main] INFO  c.netflix.discovery.DiscoveryClient.fetchRegistry - Force full registry fetch : false
22-12-2023 09:10:33.831 [main] INFO  c.netflix.discovery.DiscoveryClient.fetchRegistry - Application is null : false
22-12-2023 09:10:33.831 [main] INFO  c.netflix.discovery.DiscoveryClient.fetchRegistry - Registered Applications size is zero : true
22-12-2023 09:10:33.831 [main] INFO  c.netflix.discovery.DiscoveryClient.fetchRegistry - Application version is -1: true
22-12-2023 09:10:33.832 [main] INFO  c.netflix.discovery.DiscoveryClient.getAndStoreFullRegistry - Getting all instance registry info from the eureka server
22-12-2023 09:10:34.262 [main] INFO  c.netflix.discovery.DiscoveryClient.getAndStoreFullRegistry - The response status is 200
22-12-2023 09:10:34.265 [main] INFO  c.netflix.discovery.DiscoveryClient.initScheduledTasks - Starting heartbeat executor: renew interval is: 30
22-12-2023 09:10:34.268 [main] INFO  c.n.discovery.InstanceInfoReplicator.<init> - InstanceInfoReplicator onDemand update allowed rate per min is 4
22-12-2023 09:10:34.275 [main] INFO  c.netflix.discovery.DiscoveryClient.<init> - Discovery Client initialized at timestamp 1703254234274 with initial instances count: 1
22-12-2023 09:10:34.277 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry.register - Registering application SERVICE-TRANSACTION with eureka with status UP
22-12-2023 09:10:34.278 [main] INFO  c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1703254234278, current=UP, previous=STARTING]
22-12-2023 09:10:34.280 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-TRANSACTION/service-transaction:08c1e93e-1f52-4d60-94e8-b492ef1dfcbe: registering service...
22-12-2023 09:10:34.339 [main] INFO  o.s.b.w.e.netty.NettyWebServer.start - Netty started on port 9107
22-12-2023 09:10:34.342 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration.onApplicationEvent - Updating port to 9107
22-12-2023 09:10:34.344 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-TRANSACTION/service-transaction:08c1e93e-1f52-4d60-94e8-b492ef1dfcbe - registration status: 204
22-12-2023 09:10:35.458 [main] INFO  c.b.j.t.ApiTransactionApplication.logStarted - Started ApiTransactionApplication in 14.882 seconds (JVM running for 15.619)
22-12-2023 09:10:35.829 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:35.830 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:35.830 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:36.891 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:36.892 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-1, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:36.892 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:38.925 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:38.926 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:38.926 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:39.905 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:39.906 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-1, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:39.907 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:41.961 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:41.961 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:41.961 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:42.782 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:42.783 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-1, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:42.783 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:45.119 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:45.120 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:45.120 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:45.864 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:45.865 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-1, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:45.865 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:48.014 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:48.015 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:48.015 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:49.077 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:49.096 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-1, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:49.097 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:50.078 [main] INFO  o.s.c.c.c.ConfigServicePropertySourceLocator.getRemoteEnvironment - Fetching config from server at : http://localhost:8888
22-12-2023 09:10:51.098 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:10:51.099 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.processDisconnection - [Consumer clientId=consumer-group_id-2, groupId=group_id] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available.
22-12-2023 09:10:51.099 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:10:52.233 [main] INFO  o.s.c.c.c.ConfigServicePropertySourceLocator.getRemoteEnvironment - Connect Timeout Exception on Url - http://localhost:8888. Will be trying the next url if available
22-12-2023 09:10:52.234 [main] WARN  o.s.c.c.c.ConfigServicePropertySourceLocator.locate - Could not locate PropertySource: I/O error on GET request for "http://localhost:8888/service-movement/default": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
22-12-2023 09:10:52.240 [main] INFO  c.b.j.m.ApiMovementApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
22-12-2023 09:10:52.284 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
